index,words,jyutping,meanings,note,category_1,category_2,category_3
6047,*黑咪𠵼,haak1 (hak1) mi1 mang1,極暗。嗰個山窿～，邊個敢入去噃。（那個山洞黑極了，誰敢進去呀。）,[又作“黑𠵼𠵼”、“黑咪𠵼𠵼”。重見九A11],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A10亮、清晰、暗、模糊
6048,*夜麻麻,je6 maa1 maa1,夜裡光線極暗。～又冇電筒，點去啊？（晚上黑咕隆咚，又沒手電筒，怎麼去啊？）,[重見九D14],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A10亮、清晰、暗、模糊
6049,烏天黑地,wu1 tin1 haak1 (hak1) dei6,昏天黑地。頭先熱頭仲鬼咁光猛，突然之間就～。（剛才太陽還亮堂得很，突然間就昏天黑地了。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A10亮、清晰、暗、模糊
6050,烏燈黑火,wu1 dang1 haak1 (hak1) fo2,黑燈瞎火；沒有燈火。點解～嘅，冇電咩？（怎麼黑燈瞎火的，沒電嗎？）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A10亮、清晰、暗、模糊
6051,*翳（曀）,ai3,昏暗。呢個廳採光唔好，～咗啲。（這個客廳採光不好，暗了點兒。）│天咁～，係咪想落雨呢？（天這麼陰沉，會不會下雨呢？）,[重見二C10],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A10亮、清晰、暗、模糊
6052,遮手影,ze1 sau2 jing2,寫字時光線的方向不對，被手擋住，致使寫字的地方光線太暗。你噉坐～㗎，掉翻轉啦。（你這樣坐手擋住光線了，掉轉過來吧。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A10亮、清晰、暗、模糊
6053,*矇,mung4,模糊。啲字好～，睇唔見。（那些字很模糊，看不見。）,[重見二C7],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A10亮、清晰、暗、模糊
6054,*矇查查,mung4 caa4 caa4,模模糊糊；摸糊不清。我哋上山嗰陣有霧，～，乜都睇唔倒。（我們上山的時候有霧，模模糊糊的，甚麼也看不見。）,[重見二C7、五B11],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A10亮、清晰、暗、模糊
6055,*霞霞霧霧,haa4 haa4 mou6 mou6,模模糊糊（如有雲霧遮擋）。喺嗰上便望落嚟，淨係一片～噉。（在那上面望下來，衹是一片模模糊糊。）,[重見五B11],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A10亮、清晰、暗、模糊
6056,紅轟轟,hung4 gwang4 gwang4,【貶】紅紅的。而家潮流興著到～㗎。（現在時興穿得紅紅的。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6057,紅當蕩,hung4 dang1 dong6,【貶】紅紅的。啲家私油到～，有乜好睇啫。（傢俱漆得紅紅的，有甚麼好看呀。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6058,紅㩧㩧,hung4 bok1 bok1,（膚色）紅。個面珠～，唔使搽胭脂嘞。（臉頰紅撲撲的，不用塗胭脂了。）│去咗幾日海灘，畀太陽曬到啲皮膚～。（去了幾天沙灘，皮膚被晒得通紅。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6059,金魚黃,gam1 jyu4 wong4-2,橘紅色；橙黃色。因色澤近一種普通的金魚，故名。你啲家私係淺色嘅，啲窗簾布用～都幾襯啊。（你的傢俱是淺顏色的，窗簾用橘紅色也挺合適的。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6060,屎黃,si2 wong4,【貶】土黃色。埲牆油成～色，一啲都唔好睇。（那堵牆刷成土黃色，一點兒不好看。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6061,黃黚黚,wong4 gam4 gam4 (kam4 kam4),【貶】黃黃的。做乜啲頭髮～噉嘅？（為甚麼頭髮黃黃的？）,[黚文讀kim4],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6062,黃淨,wong4 zeng4,【褒】黃而乾淨（無其他雜色）。嗰啲芒果又大衹又～。（那些芒果個兒又大又純黃無瑕。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6063,豬肝色,zyu1 gon1 sik1,赭色；褐色。因色澤近豬肝，故云。～嘅衫梗係唔好睇喇。（赭色的衣服當然不好看啦。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6064,茶色,caa4 sik1,赭色；褐色。因色澤近茶，故云。～玻璃（赭色璃）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6065,咖啡色,gaa3 fe1 sik1,因色澤近咖啡，故云。,[又作“啡色”],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6066,肉色,juk6 sik1,淡赭色。因色澤近東方人的膚色，故云。～絲襪（淡赭色的半透明絲襪）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6067,湖水藍,wu4 seoi2 laam4,湖藍；天藍；淺藍。～嘅恤衫都好睇㗎。（湖藍色的襯衣也挺好看的。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6068,姣婆藍,haau4 po4 laam4,【貶】翠藍。一般認為，穿著此顏色衣物顯得過於妖冶，故名（姣婆：淫婦）。鄉下啲女仔中意～。（鄉下的女孩子喜歡翠藍色。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6069,海軍藍,hoi2 gwan1 laam4,深藍色。因色澤近海軍服裝的顏色，故云。你呢套～西裝要唔要一千文啊？（你這套深藍色西裝要不要一千塊？）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6070,青BB,ceng1 bi1 bi1,【貶】青青的；綠綠的。做咩你塊面～㗎？（你的臉幹嗎青青的？）│嗰啲燈映到間房啲嘢～，幾得人驚啊。（那些燈把房間裡的東西映照得一片慘綠，怪嚇人的。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6071,白淨,baak6 zeng6,【褒】（膚色）白皙。嗰個女仔啲皮膚幾～。（那個女孩子的膚色多白皙。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6072,白雪雪,baak6 syut3-1 syut3-1,雪白。你塊面～，係唔係搽咗粉啊？（你的臉雪白，是不是抹了脂粉？）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6073,白賴嘥,baak6 laai6-4 saai1-4,【貶】白。人人塊面畀支光管照到～。（每個人的臉給日光燈照得一片慘白。）,[又作“白賴賴”、“白嘥嘥”],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6074,白濛濛,baak6 mung1 mung1,白白的；白而模糊。塊糕上便嗰啲～嘅嘢係咩嚟㗎？係唔係發毛呢？（那塊糕上面白白的東西是甚麼？是不是發黴了？）,[普通話指煙霧、蒸氣等白茫茫一片，廣州話也有此用法，而總的較普通話意義更寬泛],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6075,黑黢黢,haak1 (hak1) zyut1 zyut1,黑黑的；黑油油的。你搽咗鑊黸啊？塊面～嘅。（你抹了鍋燼嗎？臉上黑黑的。）│你啲頭髮～，好靚啊。（你的頭髮黑油油的，好漂亮。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6076,烏黢黢,wu1 zyut1 zyut1,同“黑黢黢”。,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6077,*黑咪𠵼,haak1 (hak1) mi1 mang1,烏黑。佢曬到～，成嚿炭頭噉。（他曬得烏黑，活像塊黑炭。）,[又作“黑𠵼𠵼”、“黑咪𠵼𠵼”。重見九A10],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6078,黑古勒□,haak1 (hak1) gu2 lak6 dak6 (gwak6),黑不溜秋。你～，扮黑人唔使化妝嘞。（你黑不溜秋的，扮黑人不用化妝了。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6079,黑墨墨,haak1 (hak1) mak6 mak6,非常黑。幅畫一眼望落～噉一嚿，細睇原來都幾禁睇。（那幅畫一眼望去黑黝黝的一片，細看原來也挺耐看的。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6080,烏劣劣,wu1 lyut1 lyut1,黑油油；黑亮。兩條辮～。（兩條辮子黑油油的。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6081,鼠灰,syu2 fui1,銀灰色。因色澤近灰鼠，故名。,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A11顏色
6082,七彩,cat1 coi2,色彩繽紛；鮮艷。～汽球│～金魚。,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A12鮮艷、奪目、樸素、暗淡
6083,花哩碌,faa1 li1 luk1,【貶】色彩斑駁。男仔學咩人著～啲衫噃。（男孩子別學人家穿花哩胡哨的衣服。）│畫到～。（畫得斑斑駁駁。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A12鮮艷、奪目、樸素、暗淡
6084,花哩胡碌,faa1 li1 wu4 luk1,同“花哩碌”。,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A12鮮艷、奪目、樸素、暗淡
6085,花斑斑,faa1 baan1 baan1,【貶】色彩斑駁。個細路將幅牆畫到～（那小孩把這面牆畫得斑斑駁駁的。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A12鮮艷、奪目、樸素、暗淡
6086,大花大朵,daai6 faa1 daai6 doe2,【貶】畫面或圖案中有許多大而不當的花朵。條床單～有乜好睇噃！（床單上許多大花朵有甚麼好看啊！）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A12鮮艷、奪目、樸素、暗淡
6087,搶眼,coeng2 ngaan5,奪目；耀眼。條標語掛喺呢度好～。（這標語掛在這兒非常奪目。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A12鮮艷、奪目、樸素、暗淡
6088,*映眼,coeng2 ngaan5,同“搶眼”。著呢件衫企響嗰堆人度鬼咁～。（穿這件衣服站在那堆人當中非常耀眼。）,[重見九A10],九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A12鮮艷、奪目、樸素、暗淡
6089,老實,lou5 sat6,顏色、式樣樸素大方（多用於指服飾）。我噉嘅年紀，仲係著到～啲好。（我這樣的年紀，還是穿得樸素點兒好。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A12鮮艷、奪目、樸素、暗淡
6090,老實威,lou5 sat6 wai1,顏色、式樣樸素大方而又帶鮮艷，顯得漂亮（老實：樸素大方；威：漂亮。多用於指服飾）。你呢件衫算得上係～嘞。（你這件衣服可算得上是既樸實又漂亮了。）,,九、狀況與現象[自然現象和生理現象參見二，心理現象參見五，某些社會現象參見八],九A外形與外貌,九A12鮮艷、奪目、樸素、暗淡
